"cd_receita|de_Receita|de_AtualizacaoReceita|dt_MesAno|vl_LancamentoOrc|dt_ano"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|112012|4916580.82|2012"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|112013|5509307.28|2013"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|112014|6078529.07|2014"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|112015|7189965.31|2015"
"011229904|Registro de veículo|Lançamento de receita|122008|2557999.29|2008"
"011229904|Registro de veículo|Lançamento de receita|122009|3082617.68|2009"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|122010|4677413.05|2010"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|122011|4851321.16|2011"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|122012|4922114.79|2012"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|122013|5637207.05|2013"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|122014|7039337.47|2014"
"011229904|REGISTRO DE VEICULOS|Lançamento de receita|122015|7938261.32|2015"
"011229904|REGISTRO DE VEICULOS|Estorno de lançamento de receita|022016|9134636.88|2016"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|012008|2402909.27|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|012009|2776939.93|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|012010|2088267.96|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|012011|1708641.55|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|012012|2906111.17|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|012013|3436433.37|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|012014|3982471.75|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|012015|3518782.70|2015"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|012016|3230077.39|2016"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|022008|1659361.75|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|022009|1723509.65|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|022010|2195818.61|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|022011|2537414.26|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|022012|2363777.01|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|022013|2541629.47|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|022014|2712684.01|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|022015|2754417.60|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|032008|1579060.82|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|032009|1599077.60|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|032010|2914408.98|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|032011|2217343.52|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|032012|3062512.22|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|032013|2638865.44|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|032014|2311323.63|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|032015|3329204.81|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|042008|1588522.22|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|042009|2081422.38|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|042010|2496470.52|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|042011|2010571.20|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|042012|2675305.17|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|042013|2863614.63|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|042014|2511896.34|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|042015|2866334.01|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|052008|1557814.02|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|052009|1703531.88|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|052010|2132340.58|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|052011|1958173.06|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|052012|2831368.77|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|052013|2581112.66|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|052014|2523886.70|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|052015|2724950.51|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|062008|1518666.83|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|062009|1473057.56|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|062010|1773954.64|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|062011|1830582.14|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|062012|2449034.02|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|062013|2227274.87|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|062014|2294242.55|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|062015|2413768.22|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|072008|2119540.92|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|072009|1988550.65|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|072010|2165274.63|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|072011|2361138.28|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|072012|2799346.66|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|072013|2994097.84|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|072014|2863035.80|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|072015|3353896.19|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|082008|1956893.07|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|082009|1692588.65|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|082010|3234274.01|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|082011|2744777.94|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|082012|3117226.30|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|082013|2718495.50|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|082014|2608256.13|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|082015|3011182.80|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|092008|2053791.95|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|092009|1745897.74|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|092010|1405924.70|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|092011|2214422.21|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|092012|2633896.75|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|092013|2712903.58|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|092014|2760236.77|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|092015|2783132.58|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|102008|1913460.04|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|102009|1663212.58|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|102010|1405924.70|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|102011|2311795.06|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|102012|3016519.05|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|102013|2752574.59|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|102014|2554900.99|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|102015|2500592.95|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|112008|2472006.52|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|112009|1708086.62|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|112010|1987803.77|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|112011|2421470.74|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|112012|2675243.21|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|112013|2701317.25|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|112014|2528310.53|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|112015|2676280.92|2015"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|122008|2943433.16|2008"
"011229905|Carteira Nacional de Habilitação|Lançamento de receita|122009|1712464.69|2009"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|122010|2165221.36|2010"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|122011|2162410.49|2011"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|122012|2442090.21|2012"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|122013|2750504.50|2013"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|122014|2759367.79|2014"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Lançamento de receita|122015|2633778.90|2015"
"011229905|CARTEIRA NACIONAL DE HABILITAC|Estorno de lançamento de receita|022016|3230077.39|2016"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|012008|479.73|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|012009|9371.07|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|012010|2747.14|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|012011|15796.74|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|022008|3982.92|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|022009|0.00|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|022010|6212.33|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|022011|21730.43|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|032008|7319.01|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|032009|2290.34|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|032010|5076.36|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|032011|8374.56|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|042008|8701.60|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|042009|10490.72|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|042010|17891.26|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|042011|4561.50|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|052008|18342.65|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|052009|5853.16|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|052010|2420.00|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|052011|14788.38|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|062008|10182.12|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|062009|13735.67|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|062010|14175.08|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|062011|19513.88|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|072008|8234.55|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|072009|14926.26|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|072010|5300.00|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|072011|7268.72|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|082008|1916.59|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|082009|11776.23|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|082010|13940.13|2010"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|082011|18268.87|2011"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|092008|14025.89|2008"
"011229907|Taxa de cobrança pelo uso de agua|Lançamento de receita|092009|17272.40|2009"
"011229907|TAXA DE COBRANCA PELO USO DE A|Lançamento de receita|092010|3882.55|2010"
